165729;spells/bloodlustskull1.blp
165730;spells/bloodpool.blp
165731;spells/bloodred_alphamist01.blp
165732;spells/bloodred_alphasplat01.blp
165733;spells/bloodsplash1.blp
165734;spells/bloodspurtsmall01.blp
165735;spells/bloodspurtsmall01_low.blp
165736;spells/bloodspurtsmall01_medium.blp
165737;spells/bloodyexplosion.m2
165738;spells/bloodyexplosiongreen.m2
165739;spells/blue_glowb.blp
165740;spells/blue_glowd.blp
165741;spells/blue_star2.blp
165742;spells/blue_stara.blp
165743;spells/blueradiationfog.m2
165744;spells/bomb_explosiona.m2
165745;spells/bone.blp
165746;spells/bone_green.blp
165747;spells/bone_purple.blp
165748;spells/bone_yellow.blp
165749;spells/bonearmor_head.m2
165750;spells/bonearmor_recursive.m2
165751;spells/bonearmor_state_chest.m2
165752;spells/boneworm_attackeffects.m2
165753;spells/boneworm_rock.blp
165754;spells/boneworm_rock_jagged.blp
165755;spells/boneworm_rockbase_01.blp
165756;spells/boulder_missile.m2
165757;spells/bouldergiant_missile.m2
165758;spells/breadskin.blp
165759;spells/brillianceaura.m2
165760;spells/bubble_drunk.m2
165761;spells/burningintellect_impact_base.m2
165762;spells/burningspirit_impact_base.m2
165763;spells/burningspirit_impact_head.m2
165764;spells/burrowearth_bonewaste_missile.m2
165765;spells/burrowearth_brown_missile.m2
165766;spells/burrowearth_hellfire_missile.m2
165767;spells/butterfly.blp
165768;spells/calllightning_impact.m2
165769;spells/camouflage_base.m2
165770;spells/camouflage_hands.m2
165771;spells/camouflage_head.m2
165772;spells/camouflage_impact.m2
165773;spells/candy.blp
165774;spells/candy2.blp
165775;spells/candy3.blp
165776;spells/candywrapperblue.blp
165777;spells/canon_impact_dust.m2
165778;spells/catmark.m2
165779;spells/chainlightning_fel_impact_chest.m2
165780;spells/chainlightning_impact_chest.m2
165781;spells/chainlinks.blp
165782;spells/chainsofice_low_base.m2
165783;spells/challengingshout_cast_base.m2
165784;spells/chargetrail.m2
165785;spells/cheapshot_cast_base.m2
165786;spells/cheapshot_impact_chest.m2
165787;spells/cheapshot_state_head.m2
165788;spells/cheat_death.m2
165789;spells/chest2front.blp
165790;spells/chimerashot_impact.m2
165791;spells/chimerashot_missile.m2
165792;spells/christmassnowrain.m2
165793;spells/circle.blp
165794;spells/circle_of_renewal_impact.m2
165795;spells/clearcasting_impact_chest.m2
165796;spells/cleave_cast_base.m2
165797;spells/cleave_cast_base_purple.m2
165798;spells/cleave_impact_chest.m2
165799;spells/clense_base.m2
165800;spells/cloudcirrus.blp
165801;spells/clouds.blp
165802;spells/clouds2.blp
165803;spells/clouds3.blp
165804;spells/clouds4.blp
165805;spells/clouds8x8.blp
165806;spells/clouds8x8black.blp
165807;spells/clouds8x8fade.blp
165808;spells/clouds8x8modfire.blp
165809;spells/cloudtoon2inv3_64lowcontrast_soft.blp
165810;spells/coneofcold_geo.m2
165811;spells/coneofcold_hand.m2
165812;spells/coneoffire_hand.m2
165813;spells/conflagrate_impact_chest.m2
165814;spells/confused.blp
165815;spells/confused_state_head.m2
165816;spells/conjureitem.m2
165817;spells/conjureitemcast.m2
165818;spells/consecration_impact_base.m2
165819;spells/consume_magic_impact.m2
165820;spells/corrosivesandbreath.m2
165821;spells/corruption_impactdot_med_base.m2
165822;spells/counterspell_impact_chest.m2
165823;spells/crackedground.blp
165824;spells/createsoulstone_cast.m2
165825;spells/creature_scourgerunecirclecrystal.m2
165826;spells/creature_spellportal_blue.m2
165827;spells/creature_spellportal_green.m2
165828;spells/creature_spellportal_largeshadow.m2
165829;spells/creature_spellportal_purple.m2
165830;spells/creature_spellportal_white.m2
165831;spells/creature_spellportal_yellow.m2
165832;spells/creature_spellportallarge_blue.m2
165833;spells/creature_spellportallarge_green.m2
165834;spells/creature_spellportallarge_purple.m2
165835;spells/creature_spellportallarge_red.m2
165836;spells/creature_spellportallarge_yellow.m2
165837;spells/cripple_impact_base.m2
165838;spells/cripple_state_base.m2
165839;spells/cripple_state_chest.m2
165840;spells/crow_baked.m2
165841;spells/crown_128x32.blp
165842;spells/crows.blp
165843;spells/crowsgray.blp
165844;spells/crowspurple.blp
165845;spells/crusader1.blp
165846;spells/crusader1shoulder.blp
165847;spells/crusader1sword.blp
165848;spells/crystalball.blp
165849;spells/ctf_generic_trail.blp
165850;spells/cthuneeyeattack.m2
165851;spells/curseelements_impact_head.m2
165852;spells/curseofagony_head.m2
165853;spells/curseoffrailty_head.m2
165854;spells/curseofmannoroth_head.m2
165855;spells/curseofrecklessness_impact_chest.m2
165856;spells/curseoftongues_impact.m2
165857;spells/curseoftongues_state_chest.m2
165858;spells/curseofweakness_head.m2
165859;spells/cyan_glow3.blp
165860;spells/cyanstarflash.blp
165861;spells/cyclone_caster_state.m2
165862;spells/cyclone_state.m2
165863;spells/cycloneearth_state.m2
165864;spells/cyclonefire_state.m2
165865;spells/cyclonegeo.m2
165866;spells/cyclonegeo2.m2
165867;spells/cyclonegeo2_additive.m2
165868;spells/cyclonegeo3.m2
165869;spells/cyclonegeo3_additive.m2
165870;spells/cyclonegeo_additive.m2
165871;spells/cyclonerock1.m2
165872;spells/cyclonerock2.m2
165873;spells/cyclonewater_state.m2
165874;spells/dampenmagic_impact_base.m2
165875;spells/darkmoonarrow.blp
165876;spells/darkmooneye.blp
165877;spells/darkmoonvengeance_impact_chest.m2
165878;spells/darkmoonvengeance_impact_head.m2
165879;spells/darkritual_precast_base.m2
165880;spells/darkshade.m2
165881;spells/darksummon.blp
165882;spells/darnassus_portal.blp
165883;spells/deadly_throw_impact_chest.m2
165884;spells/deadminefloornets2.blp
165885;spells/death_rune.blp
165886;spells/deathanddecay.m2
165887;spells/deathanddecay_area_base.m2
165888;spells/deathanddecay_area_runes.m2
165889;spells/deathbolt_missile_low.m2
165890;spells/deathcoil_impact_chest.m2
165891;spells/deathcoil_missile.m2
165892;spells/deathcoilstreamer.blp
165893;spells/deathknight_bloodboil.m2
165894;spells/deathknight_bloodpresence.m2
165895;spells/deathknight_bloodstrike.m2
165896;spells/deathknight_bloodtap.m2
165897;spells/deathknight_deathcoil_missile.m2
165898;spells/deathknight_deathpactcaster.m2
165899;spells/deathknight_deathpacttarget.m2
165900;spells/deathknight_frostpresence.m2
165901;spells/deathknight_ghoul_explode.m2
165902;spells/deathknight_iceboundfortitude.m2
165903;spells/deathknight_icytouch.m2
165904;spells/deathknight_mindfreeze.m2
165905;spells/deathknight_strangulate.m2
165906;spells/deathknight_summonwarhorse_impact_base.m2
165907;spells/deathknight_unholypresence.m2
165908;spells/deathwish_state_hand.m2
165909;spells/decimate_impact_chest.m2
165910;spells/decimate_missile.m2
165911;spells/decimate_state.m2
165912;spells/decimateskull.blp
165913;spells/decisivestrike_impact_chest.m2
165914;spells/defensivestance_impact_chest.m2
165915;spells/defensivestance_impact_head.m2
165916;spells/demon_rune_ribbonb.blp
165917;spells/demonarmor64.blp
165918;spells/demonarmor_impact_head.m2
165919;spells/demonbreath_impact_head.m2
165920;spells/demoniccirclesummon_base.m2
165921;spells/demoniccirclesummon_teleport.m2
165922;spells/demonicrunesummon01.blp
165923;spells/demonicsacrifice_felhunter_chest.m2
165924;spells/demonicsacrifice_imp_chest.m2
165925;spells/demonicsacrifice_succubus_chest.m2
165926;spells/demonicsacrifice_voidwalker_chest.m2
165927;spells/demonrune5backup.blp
165928;spells/demonrune6.blp
165929;spells/demonrune7.blp
165930;spells/demoralizingshout_cast_base.m2
165931;spells/demoralizingshout_impact_head.m2
165932;spells/dest_tower_damaged_on_hit_smoke_fx.m2
165933;spells/dest_tower_damaged_smoke_fx.m2
165934;spells/dest_tower_impact_fx.m2
165935;spells/dest_tower_impact_smoke_fx.m2
165936;spells/destructible_ambient_fx01.m2
165937;spells/destructible_dustfall_fx01.m2
165938;spells/destructible_dustfall_fx02.m2
165939;spells/destructible_on_hit_fx01.m2
165940;spells/detectinvis_impact_base.m2
165941;spells/detectinvis_impact_head.m2
165942;spells/detectmagic_base.m2
165943;spells/detectmagic_recursive.m2
165944;spells/detectsealth_state_base.m2
165945;spells/detectstealth_state_head.m2
165946;spells/deterrence_impact.m2
165947;spells/deterrence_state_base.m2
165948;spells/devotionaura_base.m2
165949;spells/disarm_impact_chest.m2
165950;spells/discblack.blp
165951;spells/discgreen.blp
165952;spells/disembowel_impact.m2
165953;spells/disenchant_cast_hand.m2
165954;spells/disenchant_precast_hand.m2
165955;spells/dispel_low_base.m2
165956;spells/dispel_low_recursive.m2
165957;spells/distract_impact_base.m2
165958;spells/distract_impact_chest.m2
165959;spells/divinebubble_low_base.m2
165960;spells/divineillumination_base.m2
165961;spells/divineshield_low_base.m2
165962;spells/divineshield_low_chest.m2
165963;spells/doublering128.blp
165964;spells/dragonflamebreath.m2
165965;spells/dragonflamebreath180.m2
165966;spells/dragonsbreathhead1.blp
165967;spells/dreadlord_carrion_impact.m2
165968;spells/dreadlord_carrion_swarm_cast.m2
165969;spells/druidmorph_aqua_impact_base.m2
165970;spells/druidmorph_impact_base.m2
165971;spells/dust1_a.blp
165972;spells/dust1_a_dust1_a.blp
165974;spells/dust6colorred.blp
165975;spells/dust_1inv.blp
165976;spells/dustcloud_land.m2
165977;spells/dustnova_cast_base.m2
165979;spells/dwarfmaleskingrey.blp
165980;spells/dynamitea_missile.m2
165981;spells/dynamitea_spellobject.m2
165982;spells/e_smoke_anim256.blp
165983;spells/eagleeye_impact_head.m2
165984;spells/earthshield_impact_base.m2
165985;spells/earthshield_rock.blp
165986;spells/earthshield_state_base.m2
165987;spells/earthshock_impact_chest.m2
165988;spells/enchant_cast_hand.m2
165989;spells/enchant_precast_hand.m2
165990;spells/enchantments/battlemasterglow_high.m2
165991;spells/enchantments/blackflame_low.m2
165992;spells/enchantments/blackglow_high.m2
165993;spells/enchantments/blackglow_low.m2
165994;spells/enchantments/blueflame_high.m2
165995;spells/enchantments/blueflame_low.m2
165996;spells/enchantments/blueglow_high.m2
165997;spells/enchantments/blueglow_low.m2
165998;spells/enchantments/blueglow_med.m2
165999;spells/enchantments/clouds5.blp
166000;spells/enchantments/disintigrateglow_high.m2
166001;spells/enchantments/executionerglow_high.m2
166003;spells/enchantments/greenflame_low.m2
166004;spells/enchantments/greenglow_high.m2
166005;spells/enchantments/greenglow_low.m2
166006;spells/enchantments/mongooseglow_high.m2
166007;spells/enchantments/poisondrip.m2
166008;spells/enchantments/purpleflame_low.m2
166009;spells/enchantments/purpleglow_high.m2
166010;spells/enchantments/purpleglow_low.m2
166011;spells/enchantments/redflame_low.m2
166012;spells/enchantments/redglow_high.m2
166013;spells/enchantments/redglow_low.m2
166014;spells/enchantments/rune_intellect.m2
166015;spells/enchantments/savageryglow_high.m2
166016;spells/enchantments/shaman_fire.m2
166017;spells/enchantments/shaman_frost.m2
166018;spells/enchantments/shaman_green.m2
166019;spells/enchantments/shaman_purple.m2
166020;spells/enchantments/shaman_red.m2
166021;spells/enchantments/shaman_rock.m2
166022;spells/enchantments/shaman_wind.m2
166023;spells/enchantments/shaman_yellow.m2
166024;spells/enchantments/skullballs.m2
166025;spells/enchantments/snowflake01.blp
166026;spells/enchantments/soulfrostglow_high.m2
166027;spells/enchantments/sparkle_a.m2
166028;spells/enchantments/spellsurgeglow_high.m2
166029;spells/enchantments/sunfireglow_high.m2
166030;spells/enchantments/whiteflame_low.m2
166031;spells/enchantments/whiteglow_high.m2
166032;spells/enchantments/whiteglow_low.m2
166033;spells/enchantments/yellowflame_low.m2
166034;spells/enchantments/yellowglow_high.m2
166035;spells/enchantments/yellowglow_low.m2
166036;spells/endlessrage.blp
166037;spells/endlessrage_impact_head.m2
166038;spells/endlessrage_state_head.m2
166039;spells/enslavedemon_impact_base.m2
166040;spells/enslavedemon_impact_chest.m2
166041;spells/enslavedemon_impact_head.m2
166042;spells/entanglingroots_state.m2
166043;spells/envenom_cast.m2
166044;spells/envenom_impact_chest.m2
166045;spells/eradication_hand.m2
166046;spells/errorcube.m2
166047;spells/eviscerate_cast_hands.m2
166048;spells/eviscerate_impact_chest.m2
166049;spells/exorcism_impact_chest.m2
166050;spells/expanding_force_bubble.m2
166051;spells/explodertrail.m2
166052;spells/exploding_stone_impact.m2
166053;spells/explosivegaseous_nova.m2
166054;spells/explosivetrap_recursive.m2
166055;spells/exposearmor_head.m2
166056;spells/eye.blp
166057;spells/eyeblue.blp
166058;spells/eyes.blp
166059;spells/eyesofbeast_impact_head.m2
166060;spells/faeriefire.m2
166061;spells/faeriefire_impact.m2
166062;spells/faeriefire_noglow.m2
166063;spells/faeriefire_noglow_impact.m2
166064;spells/farsight_impact_base.m2
166065;spells/fear_impact_chest.m2
166066;spells/fear_state_base.m2
166067;spells/fear_state_head.m2
166068;spells/feint_impact_chest.m2
166069;spells/fel_archimonde_fire.m2
166070;spells/fel_fire_impactdd_high_chest.m2
166071;spells/fel_fire_precast_hand.m2
166072;spells/fel_fire_precast_high_hand.m2
166073;spells/fel_fire_precast_uber_hand.m2
166074;spells/fel_fireball_missile_high.m2
166075;spells/fel_fireblast_impact_chest.m2
166076;spells/fel_firebolt_missile_low.m2
166077;spells/fel_firenova_area.m2
166078;spells/fel_firenova_state.m2
166079;spells/fel_fireshieldfinal_impact_head.m2
166080;spells/fel_fireward_impact_chest.m2
166081;spells/fel_flamebreath.m2
166082;spells/fel_flamebreath180.m2
166083;spells/fel_flamecircleeffect.m2
166084;spells/fel_flameshock_impact_chest.m2
166085;spells/fel_flamestrike_impact_base.m2
166086;spells/fel_flamestrikesmall_impact_base.m2
166087;spells/fel_hellfire_area_base.m2
166088;spells/fel_hellfire_firepuff_caster_base.m2
166089;spells/fel_hellfire_impact_base.m2
166090;spells/fel_hellfire_impact_caster_base.m2
166091;spells/fel_immolate_impact_chest.m2
166092;spells/fel_immolate_state_base.m2
166093;spells/fel_lowpolyfireanim.m2
166094;spells/fel_pyroblast_missile.m2
166095;spells/fel_rainoffire_impact_base.m2
166096;spells/fel_rainoffire_missile.m2
166097;spells/felarmor.blp
166098;spells/felarmor_impact_head.m2
166099;spells/fellavaground.blp
166100;spells/felrock.blp
166101;spells/fire1.blp
166102;spells/fire1a.blp
166103;spells/fire1a2.blp
166104;spells/fire1ab.blp
166105;spells/fire_anim02_grey1.blp
166106;spells/fire_blue_impactdd_high_chest.m2
166107;spells/fire_blue_precast_hand.m2
166108;spells/fire_blue_precast_high_hand.m2
166109;spells/fire_blue_precast_uber_hand.m2
166110;spells/fire_cast_hand.m2
166111;spells/fire_dot_state_chest.m2
166112;spells/fire_form_precast.m2
166113;spells/fire_impactdd_chest.m2
166114;spells/fire_impactdd_high_base.m2
166115;spells/fire_impactdd_high_chest.m2
166116;spells/fire_impactdd_low_chest.m2
166117;spells/fire_impactdd_med_chest.m2
166118;spells/fire_impactdd_uber_base.m2
166119;spells/fire_impactdd_uber_chest.m2
166120;spells/fire_precast_hand.m2
166121;spells/fire_precast_high_hand.m2
166122;spells/fire_precast_low_hand.m2
166123;spells/fire_precast_med_hand.m2
166124;spells/fire_precast_uber_hand.m2
166125;spells/fire_rune_128.blp
166126;spells/fire_smoketrail.m2
166127;spells/fireball_blue_missile_high.m2
166128;spells/fireball_missile_high.m2
166129;spells/fireball_missile_low.m2
166130;spells/fireblast_blue_impact_chest.m2
166131;spells/fireblast_impact_chest.m2
166132;spells/firebolt_blue_impactdd_med_chest.m2
166133;spells/firebolt_blue_missile_low.m2
166134;spells/firebolt_impactdd_med_chest.m2
166135;spells/firebolt_missile_low.m2
166136;spells/firecracker.blp
166137;spells/firecrackers_thrown.m2
166138;spells/fireforceshield_blue.m2
166139;spells/fireforceshield_dark.m2
166140;spells/fireforceshield_green.m2
166141;spells/fireforceshield_purple.m2
166142;spells/fireforceshield_red.m2
166143;spells/fireforceshield_yellow.m2
166144;spells/firenova_area.m2
166145;spells/firenova_blue_area.m2
166146;spells/firenova_blue_state.m2
166147;spells/firenova_state.m2
166148;spells/fireplumeblue64.blp
166149;spells/firereflect_state_chest.m2
166150;spells/fireresistance_impact_base.m2
166151;spells/firering128.blp
166152;spells/firering1a.blp
166153;spells/firering4.blp
166154;spells/fireseductressyellow.blp
166155;spells/fireshield.blp
166156;spells/fireshield_impact_head.m2
166157;spells/fireshieldfinal_impact_head.m2
166158;spells/fireshot_missile.m2
166159;spells/firestrike_missile_low.m2
166160;spells/fireswirlpurplereverse.blp
166161;spells/firewall2.blp
166162;spells/fireward_impact_chest.m2
166163;spells/firework_romancandle_impact_chest_01.m2
166164;spells/firework_romancandle_missle_01.m2
166165;spells/fireworks_blue_01.m2
166166;spells/fireworks_green_01.m2
166167;spells/fireworks_red_01.m2
166168;spells/fireworks_redstreaks_01.m2
166169;spells/fireworks_rwb_01.m2
166170;spells/fireworks_yellowrose.m2
166171;spells/fireyseductress.m2
166172;spells/firstaid__impact_base.m2
166173;spells/firstaid_hand.m2
166174;spells/fistofjustice_cast_base.m2
166175;spells/fistofjustice_impact_chest.m2
166176;spells/flamebreath.m2
166177;spells/flamebreath180.m2
166178;spells/flamebreath180_blue.m2
166179;spells/flamebreath_blue.m2
166180;spells/flamebreathmff.m2
166181;spells/flamecircleeffect.m2
166182;spells/flamecircleeffect_blue.m2
166183;spells/flamelick_purple.blp
166184;spells/flamelickblue.blp
166185;spells/flameshock_blue_impact_chest.m2
166186;spells/flameshock_impact_chest.m2
166187;spells/flamestrike_area.m2
166188;spells/flamestrike_blue_impact_base.m2
166189;spells/flamestrike_impact.m2
166190;spells/flamestrike_impact_base.m2
166191;spells/flamestrike_impactdd_med_base.m2
166192;spells/flamestrikesmall_blue_impact_base.m2
166193;spells/flamestrikesmall_impact_base.m2
166194;spells/flare09.blp
166195;spells/flare_cast_base.m2
166196;spells/flare_state_base.m2
166197;spells/flashheal_base.m2
166198;spells/floatingmine.blp
166199;spells/floatingmine.m2
166200;spells/floatingminepulse.m2
166201;spells/fly02.blp
166202;spells/fly03.blp
166203;spells/focusedcasting_state_chest.m2
166204;spells/food_healeffect_base.m2
166205;spells/forceofnature_impact.m2
166206;spells/forceshield_andxplosion.m2
166207;spells/frankcube.blp
166208;spells/frost3.blp
166209;spells/frost_form_precast.m2
166210;spells/frost_nova_area.m2
166211;spells/frost_nova_state.m2
166212;spells/frostarmor_low_head.m2
166213;spells/frostarmoreffect_impact_chest.m2
166214;spells/frostbolt.m2
166215;spells/frostbreath.m2
166216;spells/frostreflect_state_chest.m2
166217;spells/frostshot_missile.m2
166218;spells/frostslash_base_cast.m2
166219;spells/frosttrap_aura.m2
166220;spells/frosttrap_aura_nomist.m2
166221;spells/frostward_impact_chest.m2
166222;spells/gaseousform.m2
166223;spells/genericglow2_64.blp
166224;spells/genericglow2_64_blue.blp
166225;spells/genericglow2b.blp
166226;spells/genericglow2b1.blp
166227;spells/genericglow2b1_invert.blp
166228;spells/genericglow2b2.blp
166229;spells/genericglow2ba.blp
166230;spells/genericglow2c.blp
166231;spells/genericglow4.blp
166232;spells/genericglow64.blp
166233;spells/genericglow_black.blp
166234;spells/genericglowfaded.blp
166235;spells/ghost1.blp
166236;spells/ghost2purple.blp
166237;spells/ghost_state.m2
166238;spells/ghost_state2.m2
166239;spells/ghostlystrike_impact_chest.m2
166240;spells/giantinsectswarm_state_chest.m2
166241;spells/giantinsectswarm_state_ground.m2
166242;spells/giantinsectswarmbugtexture.blp
166243;spells/giftofnaaru.m2
166244;spells/giftwaterspirit_impact_base.m2
166245;spells/glave_1h_dualblade_d_02_effect.blp
166246;spells/glowstar_yellow.blp
166247;spells/goblin_weather_machine_cloudy.m2
166248;spells/goblin_weather_machine_lightning.m2
166249;spells/goblin_weather_machine_rain.m2
166250;spells/goblin_weather_machine_snow.m2
166251;spells/goblin_weather_machine_sunny.m2
166252;spells/goldarenaflag_spell.m2
166253;spells/goldhordeflag_spell.m2
166254;spells/goobolt_missile_low.m2
166255;spells/gouge_precast_state_hand.m2
166256;spells/grad1a.blp
166257;spells/grad2b.blp
166258;spells/grad2c.blp
166259;spells/grad2c2.blp
166260;spells/grad2db.blp
166261;spells/grad3a.blp
166262;spells/grad6.blp
166263;spells/grad_b.blp
166264;spells/gradient.blp
166265;spells/gradient128.blp
166266;spells/gradient64flipa.blp
166267;spells/gradient64flipb.blp
166268;spells/gradientcrescent.blp
166269;spells/gradientcrescent2.blp
166270;spells/gradientcrescentpurple.blp
166271;spells/gradientcrescenttest.blp
166272;spells/gradientgrey64.blp
166273;spells/greaterheal_low_base.m2
166274;spells/green64.blp
166275;spells/green_glow2.blp
166276;spells/green_glow2a.blp
166277;spells/greenarenaflag_spell.m2
166278;spells/greenghost_state.m2
